formula,avg_1st_ionization_potential_(kJ/mol),avg_Allred-Rockow_electronegativity,avg_Atomic_Number,avg_Atomic_Radus,avg_Atomic_Weight,avg_Boiling_Point_(K),avg_Cohesive_energy,avg_Covalent_Radius,avg_Critical_Temperature,avg_Density_(g/mL),avg_Gordy_electonegativity,avg_Melting_point_(K),avg_Mendele_Number,avg_Molar_Denstiy_(mol/ml),avg_Molar_Heat_Capacity(J/mol_K),avg_Nagle_electonegativity,avg_Number_of_unfilled_d_valence_electrons,avg_Number_of_unfilled_f_valence_electrons,avg_Number_of_unfilled_p_valence_electrons,avg_Number_of_unfilled_s_valence_electrons,avg_Orbital_Radius(pm),avg_Pauling_Electronegativity,avg_Period,avg_Zunger_radii_sum,avg_abs_valence,avg_families,avg_gilmor_number_of_valence_electron,avg_group,avg_heat_atomization(kJ/mol),avg_heat_of_fusion_(kJ/mol)_,avg_heat_of_vaporization_(kJ/mol)_,avg_ionic_radius,avg_l_quantum_number,avg_metallic_valence,avg_number_of_valence_electrons,avg_outer_shell_electrons,avg_polarizability(A^3),avg_specific_heat_(J/g_K)_,avg_thermal_conductivity_(W/(m_K))_,avg_valence_d,avg_valence_f,avg_valence_p,avg_valence_s,sum_1st_ionization_potential_(kJ/mol),sum_Allred-Rockow_electronegativity,sum_Atomic_Number,sum_Atomic_Radus,sum_Atomic_Weight,sum_Boiling_Point_(K),sum_Cohesive_energy,sum_Covalent_Radius,sum_Critical_Temperature,sum_Density_(g/mL),sum_Gordy_electonegativity,sum_Melting_point_(K),sum_Mendele_Number,sum_Molar_Denstiy_(mol/ml),sum_Molar_Heat_Capacity(J/mol_K),sum_Nagle_electonegativity,sum_Number_of_unfilled_d_valence_electrons,sum_Number_of_unfilled_f_valence_electrons,sum_Number_of_unfilled_p_valence_electrons,sum_Number_of_unfilled_s_valence_electrons,sum_Orbital_Radius(pm),sum_Pauling_Electronegativity,sum_Period,sum_Zunger_radii_sum,sum_abs_valence,sum_families,sum_gilmor_number_of_valence_electron,sum_group,sum_heat_atomization(kJ/mol),sum_heat_of_fusion_(kJ/mol)_,sum_heat_of_vaporization_(kJ/mol)_,sum_ionic_radius,sum_l_quantum_number,sum_metallic_valence,sum_number_of_valence_electrons,sum_outer_shell_electrons,sum_polarizability(A^3),sum_specific_heat_(J/g_K)_,sum_thermal_conductivity_(W/(m_K))_,sum_valence_d,sum_valence_f,sum_valence_p,sum_valence_s,range_1st_ionization_potential_(kJ/mol),range_Allred-Rockow_electronegativity,range_Atomic_Number,range_Atomic_Radus,range_Atomic_Weight,range_Boiling_Point_(K),range_Cohesive_energy,range_Covalent_Radius,range_Critical_Temperature,range_Density_(g/mL),range_Gordy_electonegativity,range_Melting_point_(K),range_Mendele_Number,range_Molar_Denstiy_(mol/ml),range_Molar_Heat_Capacity(J/mol_K),range_Nagle_electonegativity,range_Number_of_unfilled_d_valence_electrons,range_Number_of_unfilled_f_valence_electrons,range_Number_of_unfilled_p_valence_electrons,range_Number_of_unfilled_s_valence_electrons,range_Orbital_Radius(pm),range_Pauling_Electronegativity,range_Period,range_Zunger_radii_sum,range_abs_valence,range_families,range_gilmor_number_of_valence_electron,range_group,range_heat_atomization(kJ/mol),range_heat_of_fusion_(kJ/mol)_,range_heat_of_vaporization_(kJ/mol)_,range_ionic_radius,range_l_quantum_number,range_metallic_valence,range_number_of_valence_electrons,range_outer_shell_electrons,range_polarizability(A^3),range_specific_heat_(J/g_K)_,range_thermal_conductivity_(W/(m_K))_,range_valence_d,range_valence_f,range_valence_p,range_valence_s,target
Cs2AgVS4,766.75,1.885,30.5,1.605,69.11375,1361.75,2.6574999999999998,1.42,2817.75,3.5787500000000003,4.91375,693.15,59.125,0.06,25.64875,1.7825000000000002,8.375,14.0,4.0,0.375,137.03750000000002,1.9325,4.125,2.22875,2.625,4.75,3.875,10.25,259.0,5.4075,109.7825,1.51875,0.75,2.555,5.25,3.625,18.8875,0.50625,66.5725,1.625,0.0,2.0,1.625,6134.0,15.08,244.0,12.84,552.91,10894.0,21.259999999999998,11.36,22542.0,28.630000000000003,39.31,5545.2,473.0,0.48,205.19,14.260000000000002,67.0,112.0,32.0,3.0,1096.3000000000002,15.46,33.0,17.83,21.0,38.0,31.0,82.0,2072.0,43.26,878.26,12.15,6.0,20.44,42.0,29.0,151.1,4.05,532.58,13.0,0.0,16.0,13.0,624.0,1.9299999999999997,39.0,2.1,100.84,2935.3,4.51,1.23,6166.0,8.629999999999999,2.6499999999999995,1861.6000000000001,83.0,0.11,9.129999999999999,1.7000000000000002,10.0,0.0,4.0,1.0,170.8,1.79,3.0,3.2099999999999995,4.0,6.0,5.0,15.0,435.0,19.18,443.2,1.6,2.0,4.44,10.0,5.0,56.7,0.47,428.73,10.0,0.0,4.0,1.0,1.77
AgIn3Te5,750.0,1.9611111111111112,50.44444444444444,1.3866666666666667,121.14777777777778,1762.15,2.3844444444444446,1.4,4368.333333333333,7.07,4.86,681.9611111111111,82.22222222222223,0.05888888888888889,25.797777777777778,1.8233333333333333,0.0,14.0,3.444444444444444,0.1111111111111111,122.07777777777778,1.9744444444444444,5.0,1.8755555555555554,2.555555555555556,5.444444444444445,4.555555555555555,14.444444444444445,222.0,12.05888888888889,134.20333333333332,1.4722222222222223,0.8888888888888888,2.862222222222222,5.555555555555555,1.8888888888888888,7.166666666666666,0.21444444444444444,76.17222222222222,10.0,0.0,2.555555555555556,1.8888888888888888,6750.0,17.65,454.0,12.48,1090.33,15859.35,21.46,12.600000000000001,39315.0,63.63,43.74000000000001,6137.65,740.0,0.53,232.18,16.41,0.0,126.0,31.0,1.0,1098.6999999999998,17.77,45.0,16.88,23.0,49.0,41.0,130.0,1998.0,108.52999999999999,1207.83,13.25,8.0,25.76,50.0,17.0,64.5,1.9300000000000002,685.55,90.0,0.0,23.0,17.0,311.0,0.5000000000000002,5.0,0.41999999999999993,19.72999999999999,1222.2,0.7600000000000002,0.17999999999999994,5151.0,4.26,1.5900000000000003,805.4000000000001,25.0,0.05,1.0599999999999987,0.6300000000000001,0.0,0.0,4.0,1.0,27.099999999999994,0.32000000000000006,0.0,0.71,4.0,2.0,4.0,5.0,87.0,14.229999999999999,198.03000000000003,0.20000000000000018,1.0,3.4400000000000004,8.0,1.0,4.199999999999999,0.03999999999999998,426.65,0.0,0.0,4.0,1.0,0.68
Tm4Sb2Se11.68,851.0678733031675,2.075927601809955,43.841628959276015,1.3331674208144797,104.1577850678733,1387.4486425339367,2.483755656108597,1.2753846153846151,3189.013574660634,6.029819004524887,5.689660633484163,837.4350678733032,76.78280542986425,0.057782805429864255,25.702007601809957,1.992126696832579,8.868778280542987,11.058823529411764,3.018099547511312,0.0,112.17330316742081,2.1993212669683255,4.5656108597285066,1.866923076923077,3.660633484162896,5.981900452488688,5.208144796380091,12.945701357466064,232.09049773755657,10.477330316742082,76.8447963800905,1.319683257918552,1.4524886877828056,2.3393665158371038,5.208144796380091,4.642533936651584,8.189140271493212,0.27135746606334843,6.8933031674208145,1.1312217194570136,2.9411764705882355,2.981900452488688,2.0,15046.88,36.7024,775.12,23.5704,1841.5096399999998,24530.092,43.9128,22.5488,56381.759999999995,106.6072,100.5932,14805.851999999999,1357.52,1.0215999999999998,454.4114944,35.2208,156.8,195.51999999999998,53.36,0.0,1983.224,38.884,80.72,33.0072,64.72,105.75999999999999,92.08,228.88,4103.360000000001,185.23919999999998,1358.616,23.332,25.68,41.36,92.08,82.08,144.784,4.7976,121.87360000000001,20.0,52.0,52.72,35.36,344.0,1.34,35.0,1.1900000000000002,89.97421000000001,1265.0,0.33000000000000007,0.40000000000000013,4673.0,4.53,0.8291000000000004,1328.0,52.0,0.009999999999999995,1.7594736000000033,1.19,10.0,13.0,4.0,0.0,76.3,1.2999999999999998,2.0,2.31,1.0,4.0,3.0,13.0,35.0,13.18,153.3,0.6000000000000001,2.0,1.0,3.0,4.0,18.0,0.16,23.78,10.0,13.0,4.0,0.0,1.22
K2AgSnSe4,755.25,1.8587500000000001,33.875,1.51,77.57749999999999,1365.9,2.22375,1.4375,3095.375,4.83625,4.6325,546.7125,63.375,0.055,26.5025,1.75875,7.5,14.0,3.75,0.375,131.525,1.9662499999999998,4.25,2.1,2.5,4.875,4.0,11.375,209.25,6.21875,107.11500000000001,1.50625,0.625,2.43,5.125,3.625,14.700000000000001,0.40625,87.81,2.5,0.0,2.25,1.625,6042.0,14.870000000000001,271.0,12.08,620.6199999999999,10927.2,17.79,11.5,24763.0,38.69,37.06,4373.7,507.0,0.44,212.02,14.07,60.0,112.0,30.0,3.0,1052.2,15.729999999999999,34.0,16.8,20.0,39.0,32.0,91.0,1674.0,49.75,856.9200000000001,12.05,5.0,19.44,41.0,29.0,117.60000000000001,3.25,702.48,20.0,0.0,18.0,13.0,522.0,1.7000000000000002,31.0,1.4000000000000001,79.60999999999999,1585.0,2.21,0.8,5723.0,9.64,2.9699999999999998,898.7500000000001,86.0,0.08,4.050000000000001,1.4700000000000002,10.0,0.0,4.0,1.0,124.39999999999999,1.73,1.0,2.4,4.0,6.0,5.0,15.0,212.0,8.97,258.1,1.0500000000000003,1.0,4.44,10.0,5.0,39.6,0.52,428.48,10.0,0.0,4.0,1.0,1.8
CdS0.55Se0.45,920.725,2.019,36.05,1.27875,82.79024999999999,932.0675000000001,1.9172500000000001,1.2814999999999999,2236.6749999999997,5.972,4.86475,513.4449999999999,79.22500000000001,0.07,24.8725,1.9295,5.0,14.000000000000002,4.0,0.0,102.13000000000001,2.12825,4.2250000000000005,1.70275,2.0,5.5,3.5000000000000004,14.0,183.8,5.07325,60.9625,1.30875,0.5,3.2200000000000006,9.0,4.0,5.2524999999999995,0.38225000000000003,48.591249999999995,5.0,0.0,2.0,2.0,1841.45,4.038,72.1,2.5575,165.58049999999997,1864.1350000000002,3.8345000000000002,2.5629999999999997,4473.349999999999,11.944,9.7295,1026.8899999999999,158.45000000000002,0.14,49.745,3.859,10.0,28.000000000000004,8.0,0.0,204.26000000000002,4.2565,8.450000000000001,3.4055,4.0,11.0,7.000000000000001,28.0,367.6,10.1465,121.925,2.6175,1.0,6.440000000000001,18.0,8.0,10.504999999999999,0.7645000000000001,97.18249999999999,10.0,0.0,4.0,4.0,132.0,1.0699999999999998,32.0,0.7300000000000001,80.34,320.30000000000007,1.6900000000000002,0.45999999999999996,1646.0,6.58,1.9299999999999997,208.09999999999997,19.0,0.020000000000000004,3.080000000000002,1.0400000000000003,10.0,0.0,4.0,0.0,37.400000000000006,0.8900000000000001,2.0,1.12,4.0,3.0,5.0,4.0,167.0,4.970000000000001,89.77,0.55,1.0,2.4400000000000004,6.0,4.0,4.300000000000001,0.48,96.53,10.0,0.0,4.0,0.0,2.05
Sn2S,806.0,2.0766666666666667,38.666666666666664,1.2599999999999998,89.82999999999998,1934.7166666666667,3.043333333333333,1.2799999999999998,4310.666666666666,5.563333333333333,5.01,465.41666666666663,82.66666666666666,0.05999999999999999,25.556666666666665,1.9633333333333334,3.333333333333333,13.999999999999998,3.333333333333333,0.0,109.66666666666666,2.1666666666666665,4.333333333333333,1.6199999999999999,2.6666666666666665,5.666666666666666,4.666666666666666,14.666666666666664,294.3333333333333,5.26,200.46666666666667,1.2999999999999998,1.0,3.333333333333333,4.666666666666666,3.333333333333333,6.1,0.38999999999999996,44.489999999999995,6.666666666666666,0.0,2.6666666666666665,2.0,2418.0,6.23,116.0,3.78,269.49,5804.150000000001,9.13,3.84,12932.0,16.689999999999998,15.03,1396.25,248.0,0.18,76.67,5.890000000000001,10.0,42.0,10.0,0.0,329.0,6.5,13.0,4.859999999999999,8.0,17.0,14.0,44.0,883.0,15.780000000000001,601.4,3.9,3.0,10.0,14.0,10.0,18.3,1.17,133.47,20.0,0.0,8.0,6.0,291.0,0.7699999999999998,34.0,0.57,86.63999999999999,1825.3000000000002,0.29000000000000004,0.3899999999999999,4495.0,5.24,1.2599999999999998,119.19999999999999,8.0,0.0,4.18,0.7900000000000003,10.0,0.0,2.0,0.0,43.0,0.6200000000000001,2.0,0.7799999999999998,2.0,2.0,2.0,2.0,23.0,5.3100000000000005,286.0,0.44999999999999996,0.0,2.0,2.0,4.0,4.800000000000001,0.48,66.33,10.0,0.0,2.0,0.0,0.8999999999999999
K4Nb2S11,822.3529411764707,2.013529411764706,19.647058823529413,1.3741176470588234,40.88176470588236,1297.6029411764707,2.953529411764706,1.2823529411764705,2396.823529411765,2.55,4.853529411764706,651.3735294117647,63.1764705882353,0.054117647058823534,24.474705882352943,1.9511764705882353,9.529411764705882,14.0,3.4117647058823524,0.3529411764705882,121.97647058823529,2.050588235294118,3.4705882352941178,1.9047058823529412,3.2941176470588234,5.235294117647059,4.470588235294118,11.176470588235295,287.11764705882354,4.767058823529411,105.36941176470589,1.335294117647059,0.8823529411764706,2.1176470588235294,4.705882352941177,4.235294117647059,13.935294117647059,0.6664705882352941,30.586470588235297,0.47058823529411764,0.0,2.588235294117647,1.6470588235294117,13980.0,34.23,334.0,23.36,694.99,22059.25,50.21,21.8,40746.0,43.35,82.50999999999999,11073.349999999999,1074.0,0.9199999999999999,416.07,33.17,162.0,238.0,58.0,6.0,2073.6,34.86,59.0,32.38,56.0,89.0,76.0,190.0,4881.0,81.03999999999999,1791.28,22.700000000000003,15.0,36.0,80.0,72.0,236.9,11.33,519.97,8.0,0.0,44.0,28.0,581.0,1.8599999999999999,25.0,1.5500000000000003,60.839999999999996,4297.299999999999,6.640000000000001,0.94,7386.0,7.71,3.0599999999999996,2404.75,85.0,0.06999999999999999,6.550000000000001,1.6500000000000004,4.0,0.0,4.0,1.0,135.2,1.7600000000000002,2.0,2.59,3.0,6.0,5.0,15.0,636.0,24.68,672.2,1.2000000000000002,2.0,4.0,5.0,5.0,40.5,0.49,102.13000000000001,4.0,0.0,4.0,1.0,2.2433333333333336
Eu3Sb4S9,873.5625,2.15625,33.5625,1.260625,76.9728125,1297.48125,2.6393750000000002,1.265625,2869.125,3.819375,5.478143749999999,648.475,75.4375,0.05271875,24.32944375,2.069375,7.5,12.6875,3.0,0.0,109.625,2.1887499999999998,4.0625,1.7999999999999998,4.3125,6.0,5.1875,13.3125,255.8125,7.661875000000001,51.70375,1.271875,1.375,2.25,5.1875,4.25,8.475,0.485625,8.833125,2.5,1.3125,3.0,2.0,13977.0,34.5,537.0,20.17,1231.565,20759.7,42.230000000000004,20.25,45906.0,61.11,87.65029999999999,10375.6,1207.0,0.8435,389.2711,33.11,120.0,203.0,48.0,0.0,1754.0,35.019999999999996,65.0,28.799999999999997,69.0,96.0,83.0,213.0,4093.0,122.59000000000002,827.26,20.35,22.0,36.0,83.0,68.0,135.6,7.77,141.33,40.0,21.0,48.0,32.0,453.0,1.4999999999999998,47.0,1.4300000000000002,119.89500000000001,1505.3000000000002,0.99,0.8300000000000001,3756.0,4.620000000000001,0.8499999999999996,709.2,63.0,0.025499999999999995,4.5837,1.4300000000000002,10.0,7.0,4.0,0.0,101.6,1.3800000000000001,3.0,2.84,4.0,4.0,3.0,13.0,101.0,18.150000000000002,133.7,0.8500000000000001,2.0,1.0,3.0,4.0,24.8,0.53,24.03,10.0,7.0,4.0,0.0,1.2
SiP2,937.0,2.1399999999999997,14.666666666666666,1.0233333333333334,30.009999999999998,1244.8166666666666,3.83,1.0766666666666667,2382.333333333333,1.99,4.703333333333333,772.55,81.33333333333333,0.06666666666666665,22.546666666666667,2.1033333333333335,10.0,13.999999999999998,3.333333333333333,0.0,96.86666666666666,2.0933333333333333,3.0,1.2999999999999998,2.6666666666666665,6.666666666666666,4.666666666666666,14.666666666666666,360.66666666666663,17.29,136.16,1.0333333333333332,1.0,3.333333333333333,4.666666666666666,4.666666666666666,4.2,0.75,49.493333333333325,0.0,0.0,2.6666666666666665,2.0,2811.0,6.42,44.0,3.0700000000000003,90.03,3734.45,11.49,3.2300000000000004,7147.0,5.970000000000001,14.11,2317.65,244.0,0.2,67.64,6.3100000000000005,30.0,42.0,10.0,0.0,290.6,6.279999999999999,9.0,3.9,8.0,20.0,14.0,44.0,1082.0,51.87,408.48,3.1,3.0,10.0,14.0,14.0,12.600000000000001,2.25,148.48,0.0,0.0,8.0,6.0,225.0,0.33000000000000007,1.0,0.13000000000000012,2.879999999999999,2075.0,1.1999999999999997,0.050000000000000044,4165.0,0.51,0.7699999999999996,1365.9,5.0,0.020000000000000004,3.91,0.3500000000000001,0.0,0.0,1.0,0.0,14.899999999999991,0.29000000000000004,0.0,0.17999999999999994,1.0,1.0,1.0,1.0,137.0,49.89,372.09000000000003,0.10000000000000009,0.0,1.0,1.0,1.0,1.8000000000000003,0.06000000000000005,147.76,0.0,0.0,1.0,0.0,1.89
TlGaS2,792.0,2.18225,36.0,1.17,84.560825,1460.5,2.5975,1.195,3144.25,5.485,5.13295,412.75,81.5,0.06455,24.47745725,2.0325,7.5,10.5,3.5,0.0,104.825,2.1475,4.0,1.53375,2.5,6.0,4.5,14.5,256.5,3.2929999999999997,110.6,1.3,1.0,2.7199999999999998,4.5,4.5,5.375,0.48,21.810000000000002,2.5,3.5,2.5,2.0,3168.0,8.729,144.0,4.68,338.2433,5842.0,10.39,4.78,12577.0,21.94,20.5318,1651.0,326.0,0.2582,97.909829,8.13,30.0,42.0,14.0,0.0,419.3,8.59,16.0,6.135,10.0,24.0,18.0,58.0,1026.0,13.171999999999999,442.4,5.2,4.0,10.879999999999999,18.0,18.0,21.5,1.92,87.24000000000001,10.0,14.0,10.0,8.0,421.0,0.8299999999999998,65.0,0.68,172.3133,1958.3000000000002,0.9700000000000002,0.45999999999999996,6306.0,9.83,1.6799999999999997,273.2,14.0,0.0218,3.799828999999999,0.9300000000000002,10.0,14.0,3.0,0.0,50.900000000000006,0.96,3.0,1.1349999999999998,3.0,2.0,3.0,3.0,104.0,3.87,248.89999999999998,0.8999999999999999,0.0,1.44,3.0,3.0,5.199999999999999,0.58,45.83,10.0,14.0,3.0,0.0,3.4
CsTbZnTe3,743.0,1.6366666666666667,51.0,1.7233333333333332,123.33755666666666,1568.8833333333332,2.128333333333333,1.5333333333333334,3462.5,5.991666666666666,4.956333333333333,800.0666666666666,62.166666666666664,0.05363333333333334,27.094426866666666,1.595,3.333333333333333,12.5,4.0,0.16666666666666666,144.85,1.6566666666666667,5.166666666666666,2.5149999999999997,3.666666666666667,4.333333333333333,3.833333333333333,10.666666666666666,198.33333333333331,12.113333333333333,111.93166666666667,1.65,1.3333333333333333,2.4066666666666667,5.666666666666666,1.8333333333333333,18.0,0.23500000000000001,28.341666666666665,6.666666666666666,1.5,2.0,1.8333333333333333,4458.0,9.82,306.0,10.34,740.0253399999999,9413.300000000001,12.77,9.200000000000001,20775.0,35.95,29.738,4800.4,373.0,0.32180000000000003,162.5665612,9.57,20.0,75.0,24.0,1.0,869.0999999999999,9.940000000000001,31.0,15.089999999999998,22.0,26.0,23.0,64.0,1190.0,72.68,671.5899999999999,9.899999999999999,8.0,14.440000000000001,34.0,11.0,108.0,1.4100000000000001,170.05,40.0,9.0,12.0,11.0,530.0,1.5,35.0,1.75,93.53533999999998,2561.0,3.25,0.94,6532.0,6.36,1.6900000000000004,1336.6000000000001,85.0,0.1,6.399999999999999,1.29,10.0,9.0,4.0,1.0,145.3,1.31,2.0,2.6399999999999997,9.0,5.0,5.0,15.0,310.0,15.399999999999999,278.34999999999997,1.25,3.0,3.4400000000000004,11.0,1.0,54.1,0.21000000000000002,113.65,10.0,9.0,4.0,1.0,2.12
K2Cd3Se4,800.6666666666665,1.748888888888889,35.33333333333333,1.5344444444444445,81.25222222222222,1001.4833333333333,1.6866666666666665,1.4444444444444444,2261.555555555555,5.203333333333333,4.486666666666666,490.6166666666666,63.55555555555555,0.057777777777777775,26.36333333333333,1.6966666666666665,6.666666666666667,13.999999999999998,4.222222222222221,0.2222222222222222,128.3111111111111,1.8788888888888886,4.333333333333333,2.1333333333333333,2.0,4.666666666666666,3.2222222222222223,11.333333333333332,158.22222222222223,5.554444444444444,67.69444444444444,1.5166666666666666,0.4444444444444444,2.591111111111111,6.888888888888889,3.5555555555555554,13.733333333333333,0.38555555555555554,55.25333333333334,3.333333333333333,0.0,1.7777777777777777,1.7777777777777777,7206.0,15.740000000000002,318.0,13.810000000000002,731.27,9013.35,15.18,13.0,20354.0,46.83,40.379999999999995,4415.549999999999,572.0,0.52,237.26999999999998,15.27,60.0,126.0,38.0,2.0,1154.8,16.91,39.0,19.2,18.0,42.0,29.0,102.0,1424.0,49.99,609.25,13.65,4.0,23.32,62.0,32.0,123.60000000000001,3.4699999999999998,497.28,30.0,0.0,16.0,16.0,522.0,1.7000000000000002,29.0,1.4000000000000001,73.31,80.00000000000011,1.5299999999999998,0.8,1203.0,7.79,2.9699999999999998,257.65,86.0,0.06,4.050000000000001,1.4700000000000002,10.0,0.0,4.0,1.0,124.39999999999999,1.73,1.0,2.4,4.0,6.0,5.0,15.0,137.0,4.36,61.86999999999999,1.0500000000000003,1.0,3.4400000000000004,11.0,5.0,39.6,0.52,101.88000000000001,10.0,0.0,4.0,1.0,2.36
H2Ti6O13,1126.6666666666667,2.848095238095238,11.333333333333332,0.8504761904761904,23.68095238095238,1074.9214285714286,3.0076190476190474,0.8757142857142857,4527.406666666666,1.2971428571428572,6.762380952380952,587.5595238095237,74.9047619047619,0.02571428571428571,17.6,2.8085714285714287,9.428571428571429,14.0,3.5238095238095237,0.09523809523809523,75.09523809523809,2.779047619047619,2.4761904761904763,1.1471428571428572,3.142857142857143,6.142857142857143,4.380952380952381,11.142857142857142,309.19047619047615,4.6066666666666665,122.4395238095238,0.7952380952380952,1.1904761904761905,1.1428571428571428,4.9523809523809526,4.380952380952381,4.727142857142856,2.08,6.292857142857142,0.5714285714285714,0.0,2.4761904761904763,1.9047619047619047,23660.0,59.81,238.0,17.86,497.3,22573.350000000002,63.16,18.39,95075.54,27.240000000000002,142.01,12338.750000000002,1573.0,0.54,369.6,58.980000000000004,198.0,294.0,74.0,2.0,1577.0,58.36,52.0,24.09,66.0,129.0,92.0,234.0,6493.0,96.74,2571.23,16.7,25.0,24.0,104.0,92.0,99.27,43.68000000000001,132.14999999999998,12.0,0.0,52.0,40.0,655.0,2.23,21.0,1.28,46.870000000000005,3539.9,4.85,0.9900000000000001,15467.0,4.54,5.229999999999999,1919.1000000000001,49.0,0.09,10.479999999999999,2.39,2.0,0.0,4.0,1.0,102.69999999999999,1.9,3.0,2.1100000000000003,3.0,3.0,5.0,15.0,252.0,15.229999999999999,420.55,1.15,2.0,4.0,5.0,5.0,13.9,13.780000000000001,21.869999999999997,2.0,0.0,4.0,1.0,3.4
NH7Se2O6,1272.0,2.855625,8.125,0.575625,17.1875,167.26875,1.5975000000000001,0.6275,299.916875,0.59875,7.43,91.9,89.125,0.0075,15.898125,2.834375,10.0,14.0,3.8125,0.4375,54.75,2.76125,1.8125,0.918125,2.625,7.0,3.75,9.375,246.6875,1.199375,6.362500000000001,0.5187499999999999,0.5625,0.4375,3.75,3.75,1.14625,6.706250000000001,0.15687500000000001,0.0,0.0,2.1875,1.5625,20352.0,45.69,130.0,9.21,275.0,2676.3,25.560000000000002,10.04,4798.67,9.58,118.88,1470.4,1426.0,0.12,254.37,45.35,160.0,224.0,61.0,7.0,876.0,44.18,29.0,14.69,42.0,112.0,60.0,150.0,3947.0,19.19,101.80000000000001,8.299999999999999,9.0,7.0,60.0,60.0,18.34,107.30000000000001,2.5100000000000002,0.0,0.0,35.0,25.0,461.0,1.31,33.0,0.55,77.94999999999999,937.9,4.92,0.7899999999999999,1724.0,4.79,2.6099999999999994,476.09999999999997,10.0,0.06,10.85,1.35,0.0,0.0,4.0,1.0,46.8,1.2399999999999998,3.0,0.8200000000000001,3.0,0.0,5.0,15.0,255.0,6.470000000000001,37.25,0.8999999999999999,1.0,3.0,5.0,5.0,3.0999999999999996,13.98,0.49,0.0,0.0,4.0,1.0,4.81
Ta0.67Zr1.33O1.89N1.63,1110.4692028985507,2.6232608695652173,23.304347826086957,1.0688043478260871,53.55688278985508,1865.7471014492755,4.838931159420291,0.9955072463768116,3418.450344202899,3.583387681159421,6.526566304347826,946.2599637681162,70.42934782608697,0.027996195652173917,18.351578445652176,2.5955978260869568,9.153985507246379,12.30072463768116,3.7445652173913047,0.0,86.32481884057972,2.578025362318841,3.208333333333334,1.3408876811594204,3.101449275362319,5.913043478260869,4.3768115942028984,11.478260869565219,466.5778985507246,8.089057971014494,232.40264492753627,0.9468297101449276,1.3623188405797104,2.456521739130435,5.101449275362318,4.255434782608695,6.498206521739132,0.7041485507246378,12.467681159420291,0.8460144927536233,1.6992753623188408,2.255434782608696,2.0,6129.79,14.4804,128.64000000000001,5.8998,295.63399300000003,10298.923999999999,26.710899999999995,5.4952000000000005,18869.8459,19.780300000000004,36.026646,5223.3550000000005,388.77,0.15453900000000004,101.30071301999999,14.3277,50.53,67.9,20.669999999999998,0.0,476.51300000000003,14.2307,17.71,7.401700000000001,17.12,32.64,24.159999999999997,63.36,2575.5099999999998,44.651599999999995,1282.8626000000002,5.2265,7.52,13.559999999999999,28.159999999999997,23.49,35.8701,3.8869,68.82160000000002,4.67,9.38,12.45,11.04,762.0,2.29,66.0,1.58,166.9379,5620.799999999999,5.4799999999999995,0.75,10123.81,16.6,4.919999999999999,3214.4,43.0,0.0917,10.762705999999998,2.45,3.0,14.0,4.0,0.0,114.30000000000001,2.11,4.0,2.3600000000000003,2.0,3.0,4.0,12.0,533.0,31.380000000000003,740.21,0.9500000000000001,1.0,5.0,2.0,4.0,17.11,0.9,57.47,3.0,14.0,4.0,0.0,2.48
LiBi4Nb3O12,1052.8,2.8249999999999997,27.7,0.9544999999999999,65.679574,1253.7499999999998,3.225,1.0025,2482.898,3.2625,6.67376,575.535,76.5,0.02684,18.721028880000002,2.7665,7.4,11.200000000000001,3.0,0.2,84.66499999999999,2.757,3.25,1.1759,3.65,5.85,5.1,13.399999999999999,307.75,6.501999999999999,132.60199999999998,0.9700000000000001,1.1,1.4000000000000001,5.3999999999999995,4.8,5.524000000000001,0.795,13.882000000000001,2.6,2.8000000000000003,3.0,1.7999999999999998,21056.0,56.5,554.0,19.089999999999996,1313.59148,25074.999999999996,64.5,20.049999999999997,49657.96,65.25,133.4752,11510.7,1530.0,0.5367999999999999,374.4205776,55.33,148.0,224.0,60.0,4.0,1693.3000000000002,55.14,65.0,23.518,73.0,117.0,102.0,268.0,6155.0,130.04,2652.04,19.4,22.0,28.0,108.0,96.0,110.48,15.900000000000002,277.64000000000004,52.0,56.0,60.0,36.0,794.0,2.6999999999999997,80.0,1.5,202.04037,4925.0,5.94,0.73,8545.42,9.75,5.149999999999999,2686.4,86.0,0.09,10.3576444,2.68,10.0,14.0,4.0,1.0,113.9,2.46,4.0,2.29,3.0,6.0,5.0,15.0,565.0,26.18,678.59,1.0,2.0,5.0,5.0,5.0,23.51,3.48,84.67,10.0,14.0,4.0,1.0,3.0
